SMILES,dockscore
COc1cccc(C2=CCN(C(=O)CC3OCCCO3)C2)c1,-35.7
CCC[C@@](C)(O)CNC(=O)c1cccc(-c2nnc(CCOC)o2)c1,-38.32
Cc1c(C(=O)Nc2ccc(F)c(F)c2)nnn1Cc1ccncc1,-39.64
Cc1cc([C@@H](C)NC(=O)C(=O)N2CC[C@@]3(CCOC3)C2)c(C)o1,-29.96
O=C(CSc1nnc2ccccn21)N1CC2(CC2)c2ccccc21,-51.25
CNC(=O)[C@@H]1CCCN1C(=O)c1ccnc(Br)c1,-31.39
CNCC1CCN(C(=O)c2cccc(OCc3cscn3)c2)CC1,-35.88
Cn1c2ccc(CNC[C@H]3CN(C)CCN3C)cc2sc1=O,-31.53
Cc1cnc([C@@H](C)NC(=O)NCCCc2c(C)nn(C)c2C)o1,-36.3
CCC(CC)c1cc(C(=O)N2C[C@@H](C)OC[C@H]2C)on1,-27.03
CO[C@@H](C)C(=O)N[C@H](c1cccc(OC(F)(F)F)c1)C1CC1,-22.3
C[C@@H]1C[C@@H](NC(=O)CCCOc2ccc3c(c2)OCO3)CS1,-30.36
N#CCCCS(=O)(=O)NC[C@H](O)COCC1CC1,-18.75
Cc1nc2n(n1)C[C@@H](NC(=O)Cc1ccccc1F)CC2,-33.98
COc1ccc(NC(=O)N[C@H]2CCO[C@@H](C)C2)c(C)n1,-27.74
Cc1ncc(C(=O)OCCC2CN(C(=O)OC(C)(C)C)C2)s1,-35.72
Cc1ccc(S(=O)(=O)Nc2nnc(-c3ccco3)o2)cc1C,-62.13
CC(C)NCCCNC(=O)N(CCN(C)C)C(C)C,-0.9
C=CCC[C@H](O)CN(C)C[C@@H]1CCCN1c1cccnn1,-16.8
O=C(c1ccc(C(F)F)cc1)N1CCc2c(O)ncnc2C1,-26.74
CCC[C@](C)(CO)NC(O)=Nc1ccnnc1C,-32.38
CNC(=O)[C@@H]1CN(C(=O)COc2ccc(C(C)C)c(C)c2)CCO1,-31.85
O=C(CC[C@H]1CCCO1)Nc1cccc(-n2cccc2)c1,-33.79
CO[C@H](C)[C@H](C)NCc1ccccc1CN1CCC[C@H](C)C1,-7.3
CCN1CCN(CCCCNC(=O)N[C@H]2CCCNC2=O)CC1,-31.21
Cc1nc2scc(C3CC3)n2c1CNCCc1nccnc1C,-23.48
Cc1cccc(S(=O)(=O)N2CCOC3(CCC3)C2)c1C#N,-26.65
COc1cccc(C(=O)NC[C@H](O)Cc2ccccc2)c1O,-34.93
CCOc1ccc(S(=O)(=O)N2CCC[C@@H]([C@@H]3CCOC3)C2)cc1,-26.73
COC(=O)C1(NCc2nc3cc(C(F)(F)F)ccc3o2)CCCC1,-37.2
C[C@H]1CCN(C(=O)[C@@H]2CC[C@H](CN)O2)CCN1Cc1ccccc1,-10.48
C[C@H](Cc1ccc(Cl)cc1Cl)NC(=O)[C@H]1CCNC1,-17.51
C[C@H](c1nc(-c2cnc(OCC(F)F)cn2)no1)n1cncn1,-35.82
CC[C@@H](CSC)N(C)C(=O)[C@@H](C(C)C)N1CCCS1(=O)=O,-22.16
CCN1C[C@@H](C)N(c2ncc(C#N)cc2Cl)C[C@H]1C,-21.84
C[C@H]1C[C@H](NCC2(c3ccccn3)CCC2)c2nccn21,-18.56
Cn1cc(NC(=O)[C@]2(C)CNC(=O)C2)cc(Cl)c1=O,-38.12
COC1(C)CN(C(=O)[C@@H](C)c2c(C)nn(CC(F)(F)F)c2C)C1,-29.68
C[C@@H]1C[C@H](N[C@H](c2nccn2C)c2ccc(F)cc2)CCN1C,-23.2
CCCN(C(=O)c1cccc(N)c1)[C@@H](C)C(=O)Nc1ccccc1,-22.56
COc1cncnc1NC(=O)C1CCC(C(F)(F)F)CC1,-36.83
Cc1ncsc1C(=O)N1CCO[C@@H](CCc2ccccc2)C1,-37.54
C[C@H]1COCC[C@@H]1C(=O)N1CCN(c2cccc(F)c2C#N)CC1,-32.69
C[C@@H]1CCc2ccccc2[C@H]1NC(=O)N1CC[C@@H](CN)C1,-30.68
CN(C)CC1CCC(NC(=O)OC2CCOCC2)CC1,-25.84
O=C(N[C@H]1CCCNC1)c1cc(Oc2ccccc2)ccn1,-24.27
CCC[C@H](NC(=O)c1cnn(-c2ccccn2)c1N)C1CCCC1,-27.16
O=C(NCCCN1CCCCC1)[C@H]1Cc2ccccc21,-18.87
COCc1nc(C[S@](=O)Cc2cc(C)ccc2C)no1,-32.04
COCC1(C(=O)N(C)C[C@@H]2CCCN2c2cccnn2)CCC1,-27.05
C[C@H]1CCC[C@H]1NCC(=O)NCc1ccccc1Cn1cccn1,-19.29
N#Cc1ccc(S(=O)(=O)CCN2CCO[C@H](CO)C2)cc1,-32.37
CC[C@@]1(CO)CCCN(C(=O)N[C@@H](C)COc2c(C)cccc2C)C1,-26.25
CC(=O)Nc1ccc(NC(=O)C(=O)N(C)[C@H]2CCCC[C@@H]2C)cc1,-30.64
COC(=O)[C@H]1C[C@@H](C(=O)OC)CCN1C(=O)c1cccc(OC)c1,-39.27
CN(C)c1ccc(C(=O)N[C@@H](C[S@](C)=O)c2ccccc2)c(F)c1,-29.18
CCCc1nc(CN2CCC(CC(=O)NC)CC2)no1,-35.25
O=C(NN1CCCCC1)c1cccc(C(F)(F)F)n1,-30.58
COCC1(CNC(=O)C(=O)Nc2ccc(OC(F)F)cc2)CCC1,-31.14
CC[C@H]1CCC[C@@H](NC(=O)c2coc(C3CCOCC3)n2)C1,-26.28
C[C@H]1OCCN(C(=O)Cn2cc(Br)cn2)[C@H]1C,-27.53
Cc1csc(Nc2ccc(C(=O)N[C@@]3(C)CCO[C@@H]3C)cc2)n1,-38.59
CCOC(=O)CCC(=O)N(C)C1CCN(CCC(F)(F)F)CC1,-23.83
C[C@H](NC(=O)N(C)[C@@H]1CCCNCC1)[C@H]1CC2CCC1CC2,-16.96
CON1CCC(NC(=O)Nc2cccc(C(C)(F)F)c2)CC1,-28.87
CC[C@@H]1CCCN1C(=O)c1ccc(C(=O)c2cc[nH]c2)cc1,-44.62
Cc1nnc([C@@H](C)NC(=O)Cn2cc(-c3ccccc3)nn2)s1,-42.45
C[C@@H]1CCN(S(=O)(=O)CC23CCC(CC2)C3)C[C@@H]1CN,-27.62
CC(C)(CN[C@@H](c1nc[nH]n1)c1ccc(F)cc1)C(F)(F)F,-38.32
O=C(O)C[C@H]1COCCN1C(=O)c1cncc(F)c1,-61.85
C[C@@H]1CSC[C@@H]1NC(=O)c1cc(C#N)ccc1Cl,-34.15
Cn1c(=O)cccc1C(=O)N1CCCN(C2CC2)CC1,-24.36
CC(=O)Nc1ccccc1CN(C)Cc1ncnn1CC(F)F,-25.91
O=C(NCc1ccc2c(n1)CCCC2)[C@@H]1CCCOC1,-25.39
CC(C)C[C@@](C)(CN)NC(=O)CCOc1ccc(C(N)=O)cc1,-25.43
Cc1noc([C@H](C)N(C)S(=O)(=O)c2cccnc2C(=O)O)n1,-47.52
O=c1ncn(-c2ccc(C(F)(F)F)cc2)n1CC1CCOCC1,-42.48
CCO[C@@H]1C[C@@H](NC(=O)c2ccc3nc(O)c(O)nc3c2)[C@H]1OC,-35.1
CCc1cc(CC)nc(N2CCN(CCOC)[C@H](CC)C2)n1,-22.28
Cc1nn(C)c(C)c1[C@H]1CCCN1Cc1nc(N)nc(N(C)C)n1,-33.24
CN(C[C@@H]1CCCN1c1cccnn1)C(=O)[C@H]1CCCN1C,-25.46
C[C@@]1(C(N)=O)CCN(Cc2cc(Cl)ccc2Cl)C1,-27.01
CO[C@@H](CN)C(=O)N[C@H](c1cccs1)c1ccc(C(C)C)cc1,-21.86
Cc1nnc(NCCc2ccc(Cl)s2)c(C#N)c1C,-36.02
Cc1ccc(OCC(=O)N2CCN([C@@H]3CCNC3)CC2)cc1C,-23.99
Cc1cccc(OCCC(=O)NCc2ccc([C@@H](C)N)cc2)c1,-30.9
C[C@@H](NC(=O)NCC1(O)CCC(C(C)(C)C)CC1)c1cnn(C)c1,-27.93
C=CCN(CC=C)C(=O)CN1C[C@@H](OC)C[C@H]1C(=O)N1CCCC1,-25.24
CC[C@@H]1CCC[C@@H]1NC(=O)N1CCc2ccc([N+](=O)[O-])cc2C1,-44.52
Cn1cc(C(=O)NC[C@]2(C)COc3ccccc3O2)c(C2CC2)n1,-40.85
CCCOc1ccc(/C=C/C(=O)N2C[C@@H](C)O[C@@H](C(=O)OC)C2)cc1,-36.47
Cc1cc(C)cc(OC[C@H](O)CN2C[C@H](F)C[C@@H]2CO)c1,-21.21
O=C(C1CCS(=O)(=O)CC1)N1CCC([C@@H]2CCCO2)CC1,-34.15
Cc1ccc(S(C)(=O)=O)cc1C(=O)Nc1ccc(C(=O)O)c(C)c1,-65.97
CNc1nc(C)cc(C(=O)Nc2cc(SC)ccc2C)n1,-30.82
CC[C@H](SC)C(=O)N1CCC(=O)N(C)c2ccccc21,-15.57
C[C@H](OC1CCCCCC1)C(=O)N[C@H](CO)CCC(C)(C)C,-18.03
CC1(C)CCC[C@@](O)(CNC(=O)c2cnc[nH]2)C1,-32.67
OCC[C@@H]1CSCCN1Cc1cc(-c2ccccc2Cl)on1,-36.03
C=CCN(CC(F)(F)F)C(=O)[C@@H]1CC(=O)N(C(C)(C)C)C1,-32.3
Cc1ccc(C[C@H]2CCCN(C(=O)[C@@H]3CC(F)(F)CN3)C2)cc1,-32.79
CC(C)(C)OC(=O)N[C@H]1CCN(CC(=O)NC2CCCCCC2)C1,-41.38
C[C@@H]1CCC[C@H](CN2CCC[C@@]23CCNC3=O)C1,-11.99
COC(=O)[C@@H](NC[C@@H](O)c1ccc(S(C)(=O)=O)cc1)C1CC1,-32.29
CCS(=O)(=O)CCCNC(=O)N(C)[C@@H]1CCCC[C@@H]1C,-26.34
CCc1noc2ncc(C(=O)N(C)[C@@H]3CC3(C)C)cc12,-36.62
C[C@@H]1CCCc2ccccc2[C@H]1NC(=O)N=c1nc2ccccn2[nH]1,-22.53
CCC[C@@H]1CCCCN1C(=O)C(=O)NC[C@@H](C)NC,-18.57
CCC(CC)(NC(=O)CCc1ccc2c(c1)OCCO2)C(N)=O,-22.95
CN1CCc2ccc(C(=O)N[C@]3(C)CCO[C@@H]3C3CC3)cc21,-23.2
CC1(C)SC[C@H]1/N=C(/O)N=c1ccc(C2CC2)n[nH]1,-26.88
CC[C@H](C(=O)OC)N1CCN(C(=O)c2cccc3cccnc32)CC1,-31.14
COCC1(NC(=O)[C@@H]2CCc3nnnn3CC2)CCC1,-31.75
CC(=O)N1CCc2c(nc(C)nc2NCCCn2nc(C)nc2C)C1,-31.34
COC(=O)[C@@H]1CN([C@@H](C)c2nc(-c3ccccc3)no2)CC1(C)C,-29.12
COc1ccc(-c2noc(N3CCOCC4(CCC4)C3)n2)cc1,-30.31
C=C[C@@H]1OCC[C@H]1CNC(=O)Cc1ccc(NC(=O)NCCC)cc1,-40.21
CC(C)[C@@H]1C[C@@H](NC(=O)C(C)(C)c2ccccc2F)CCO1,-27.11
C[C@@H]1[C@@H](CO)CCN1C(=O)C(=O)NCC1([S@](C)=O)CC1,-33.06
CC(C)/N=c1\ccccn1C(=O)C1CCN(c2ncccn2)CC1,-24.97
CCC[C@](C)(O)CN[C@@H]1CCC[C@H](C(F)(F)F)C1,-7.76
CCOc1ccc([C@@H]2C[C@H]2NC(=O)N2CC[C@@H](CC)C2)cc1,-31.97
O=C(N[C@@H]1CN(Cc2ccccc2)C[C@H]1c1ccccc1)C1CC1,-18.3
CCc1[nH]nc(NC(=O)c2ccc(Cl)cc2F)c1C,-38.64
O=C(c1nncn1Cc1cncc(C(F)(F)F)c1)c1cccnc1,-37.38
CCCn1ncc(C(=O)NCCc2cn3c(n2)SCC3)c1C1CC1,-30.4
Cc1ccsc1CCNC(=O)NC[C@@H](O)CN1CCC(C)CC1,-24.52
C[C@H](Cc1cnc[nH]1)C(=O)NCc1ccc2cn(C)nc2c1,-56.63
COC[C@H]1CN(c2nnc(Cc3ccccc3F)s2)CCO1,-35.07
O=C(Nc1ccc(F)cn1)N1CCC2(CCNC2)CC1,-26.66
O=C(CNc1ccccc1N1CCC(CO)CC1)NCc1ccco1,-33.73
CC(=O)N1C[C@H](O)C[C@@H]1C(=O)Nc1ccc2c(c1)ncn2C,-31.47
Cc1nc(C(=O)NCc2ccc(NC(N)=O)cc2)c(C)s1,-41.4
CC(C)OCCS(=O)(=O)N(c1ccccc1)[C@@H]1C[C@H]1C,-18.95
CNS(=O)(=O)N1CCN(S(=O)(=O)c2ccc(C#N)nc2)CC1,-31.18
CCn1cc(CNC(=O)N[C@@H](C)c2ccncc2OC)cn1,-37.79
COc1cccc2c1CC[C@@H]2NCc1c(C)nn(C)c1C,-13.28
C[C@@H]1C[C@@H](NC(=O)c2cccc(C(=O)O)n2)C(=O)N1c1ccccc1,-56.45
Cc1ccc(S(=O)(=O)N[C@H](C(=O)N[C@@H]2C[C@H]2C)[C@@H](C)O)cc1,-26.93
CCO[C@H]1C[C@@](O)(CNC(=O)C(=O)Nc2ccc(C#N)cn2)C1(C)C,-28.75
CC[C@H](C)OCC(=O)N(CCN(C)C)CC(C)C,-12.0
CCCN(Cc1ccc(F)cc1)C(=O)[C@H](CC)C(=O)OC,-26.34
CC(C)(F)c1nc(CN2C(=O)c3ccccc3S2(=O)=O)no1,-36.24
Cn1cc(CCc2nc([C@H]3CN(C4CCCCC4)CCO3)no2)cn1,-37.97
CO[C@H](C(=O)Nc1cn(C)c(=O)cc1C)c1ccccc1,-30.03
C[C@H](C#N)C(=O)N1CCC[C@H]1Cc1ccccc1Cl,-28.23
CO[C@H]1CCN([C@@H](C)c2nnc(-c3ccc(C)cc3)o2)C1,-17.74
Cc1cc(C)c(NC(=O)N2CCN(c3nc(N)ns3)CC2)c(C)c1,-31.15
O=C(CNc1cc(Cl)cc(Cl)c1)NCC1CC1,-29.65
Cc1cc(CN([C@@H](C)c2ccco2)C2CC2)nn1C,-24.73
CN(CCc1cnccn1)C(=O)c1sccc1C1CC1,-33.41
CCN1CC[C@@H](CNC(=O)Cc2csc(-c3cccc(F)c3)n2)C1,-21.11
CCC[C@H](C#N)N(C)C(=O)COCc1ccnn1C,-37.98
NC(=O)[C@H]1COCCN1c1ccc(C(=O)Nc2ccccc2)nn1,-30.47
CC[C@H](C)NC(=O)CN1CC[C@H](c2cnn(C)c2)C1,-31.67
CCc1ccc([C@@H]2CN(C(=O)NCC(F)(F)F)CCO2)cc1,-29.12
O=C(CN1CCN(C2CCC2)CC1)N1CCO[C@@H]2CCCC[C@H]21,-30.46
CC(C)[C@H](O)C(=O)N1CCC(C(=O)N2CCCCC2)CC1,-41.44
CC(=O)N[C@@H]1CCCN([C@H](C)C(=O)N[C@@H](C)c2ccc(F)cc2)C1,-28.93
CC(C)[C@H](C)NC(=O)N[C@H](C)Cc1ccccc1F,-22.2
C[C@@H](NC(=O)NCCCCO)c1cnn(Cc2ccccc2)c1,-38.03
COCCCOC1CN(C(=O)NCc2ccc3sccc3c2)C1,-29.04
Cc1ccc(C(=O)Cn2cnc3c(Cl)cccc3c2=O)cc1,-36.89
CCOC(=O)C1CCN(C(=O)NCCCN2CCCCC2=O)CC1,-47.1
O=C(NCCc1cc(Cl)cc(Cl)c1)NCc1ncccc1O,-33.52
COc1ccc([C@H](OC)[C@@H](C)N[C@@H]2CCOC3(CCC3)C2)cc1,-15.45
CCCNC(=O)C1CCN(C(=O)NC[C@@H](C)Cn2ccnc2C)CC1,-40.3
CC[C@@H]1NCC[C@H]1C(=O)N1CCC[C@H]2CNC[C@H]21,-8.0
CCc1nnc(O)c(C(=O)NC[C@@H]2CCC[C@H](C)[C@@H]2C)c1CC,-29.6
CNCCCN(C)C(=O)C(=O)N[C@H](C)[C@H](C)c1ccccc1,-19.86
CCS(=O)(=O)C[C@H](C)NC(=O)[C@@H]1Cc2ccccc2N1C(C)=O,-25.55
Cc1cc(F)ccc1-n1ccc(C(=O)NC[C@H](O)C(F)(F)F)n1,-32.62
COc1cccc(NC(=O)CN2C(=O)NC(=O)C2(C)C)c1O,-36.0
COC[C@H](CN[C@H](C)c1cccc(-n2ccnn2)c1)OC,-18.75
CC[C@H](C)NC(=O)CCN[C@@H](C)c1ccc(F)c(F)c1O,-25.66
Cc1ccncc1/C=C\C(=O)NCC1([C@H](O)c2ccccc2)CC1,-36.98
CC[C@@H]1CCC[C@@H]1CNC(=O)CNS(=O)(=O)c1cn(C)c(C)n1,-32.31
CCOC[C@H]1CCN(C(=O)NC[C@H]2COC3(CCOCC3)O2)C1,-22.5
Cc1cc(CNC(=O)C(=O)N(C)CCc2nccs2)ccc1F,-33.0
CC[C@H]1C[C@H](C(=O)Nc2ccc(-n3ccnc3)c(F)c2)CCO1,-40.53
O=C([C@@H]1COc2ccc(Cl)cc21)N1CCC(C(F)F)CC1,-37.36
CC[C@@H](NC(=O)N1CC[C@@H](C(F)(F)F)[C@@H](CO)C1)c1ccccc1,-27.87
Cc1cccc([C@H](NCC(=O)NCC2CC2)c2cccc(F)c2)c1,-33.43
Cc1nn(C)c(C)c1C(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1,-31.75
Cc1cccc(CN(C)C(=O)N[C@@H]2CCCC[C@H]2F)n1,-24.65
CC[C@H](Nc1c([N+](=O)[O-])c(C)nn1C)C(=O)Nc1scnc1C,-31.98
CCCC[C@@H](C(=O)O)N(CC)Cc1c(F)cccc1F,-28.27
O=C(COCC1CC1)NCC[C@@H](O)c1ccccc1,-30.22
CC1(C)CCC[C@@]1(O)CNC(=O)NCCc1cccc(F)c1F,-39.66
CCC[C@H](N[C@H]1CCc2nnc(C)n2C1)c1ccccn1,-22.51
NC1CCC(OCC(=O)N2CCC3(C2)CCCCC3)CC1,-26.31
O=C(CC/C=C/c1ccccc1)NCC1(CO)CCOCC1,-36.49
Cc1ocnc1C(=O)NCc1cccc(OCc2ccccc2)c1,-36.45
CCCCCC[C@H](O)CN1CCn2c(Cc3ccccc3)nnc2C1,-27.49
CCCc1nnc(N2CCN(Cc3csc(CC)n3)CC2)s1,-35.74
O=C(NCc1ccccc1Br)N1C[C@H]2CC[C@@H](C1)O2,-29.36
COc1cccc(NC(=O)C(=O)N[C@@H](C)CN2CCCCC2)c1,-23.95
CCN(CC(=O)N(C1CC1)C1CCCC1)[C@@H](C)CS(C)(=O)=O,-19.79
CN(CCCNC(=O)[C@H]1CCSC1)Cc1ccccc1,-22.74
O=S(=O)(NC[C@@H](CCO)c1ccccc1)c1ccco1,-47.46
O=C(/C=C\c1nc2ccccc2s1)NCC1(O)CCCC1,-37.49
Cc1noc(C)c1CSCC(=O)N1CCCC[C@@H]1[C@H]1CCNC1,-32.79
CCOC(=O)C1(CNC(=O)[C@H]2CCC(=O)c3ccccc32)CCC1,-33.08
COC1(C(=O)Nc2cccc(C(C)(C)C)c2O)CCC1,-28.13
CO[C@@H]1CN[C@@H](C(=O)NCCNc2cccc(C)n2)C1,-21.88
COC(=O)CN(C(=O)c1cc(O)nc(N(C)C)n1)C1CCOCC1,-39.5
CCOC(=O)C1CCC(O)(CNCCOC2CCCCCC2)CC1,-18.8
CO[C@H](C(=O)NCCn1c(O)nc2ccccc21)c1ccc(O)cc1,-37.18
COc1cc(C)ccc1C(=O)N1CC[C@H](C)[C@@H](OC)C1,-25.3
C[C@@H](NS(=O)(=O)c1ccccc1)C(=O)Nc1ccc2c(c1)CCC2,-42.86
CCN1CCO[C@@H](C(=O)N2CCO[C@H](C(=O)C3CC3)C2)C1,-26.26
COC(=O)C1(CNC(=O)/C=C\Sc2cc(F)ccc2F)CC1,-33.08
C[C@]1(O)CCOC[C@@H]1[C@@H]1CCCN1c1nnc(-c2ccccn2)s1,-32.25
Cc1cccc(CS(=O)(=O)N[C@H](C)CN2CCCCCC2)c1,-27.2
CC(C)[C@H](NS(C)(=O)=O)C(=O)NCc1cccc(CO)n1,-33.08
C[C@H](NC(=O)[C@H](O)C1CCOCC1)c1cccc(S(N)(=O)=O)c1,-32.64
CCCONC(=O)N1CCC[C@H](CN(C)C(=O)OC(C)(C)C)C1,-23.96
CCN(CC)C[C@@H]1CCN(Cc2cnc3ccc(C)cn23)C1,-24.98
CC(C)(CNC(=O)CSc1ccc(O)cc1)C1(O)CCOCC1,-29.22
C[C@H]1CCC[C@@H](C(=O)NCCc2ccccc2O)C1,-34.55
CC[C@H](NC(=O)C[C@H]1CCCc2ccccc21)[C@H](C)O,-27.65
C[C@H]1C[C@@H](CO)CN(C(=O)Nc2cccc(C(F)F)c2)C1,-28.63
Cc1nc(CN2CCC[C@H](N(C)Cc3cccc(Cl)c3)C2)no1,-20.7
O=C(CO[C@@H]1CCCc2ccccc21)NC1(C(F)F)CC1,-27.54
O=C(C[C@H]1CNCCO1)Nc1cccc(CN2C(=O)CNC2=O)c1,-34.57
CCN(CC)c1ccc(C(=O)N(C)C[C@@H]2CCCN2C)cc1,-19.09
C[C@@H]1[C@H](NC(=O)NCc2nn(C)cc2Cl)CCCN1C,-22.12
COC(=O)[C@@H]1[C@@H](O)CCCN1C(=O)C1(CCF)CC1,-30.56
COc1cc(C(C)=O)ccc1[S@](=O)Cc1cn(C(C)C)nn1,-38.51
COC(=O)c1c(C)csc1NC(=O)C(=O)N[C@H]1CCC[C@H](F)C1,-26.64
O=C(O)CCCNC(=O)C(=O)N1C[C@@H]2CCCC[C@@H]2C1,-59.39
CC[C@H](O)CCCNC(=O)c1csc2ccccc12,-33.22
CC[C@@H]1C[C@H](NC(=O)c2sc([C@@H]3CCCOC3)nc2C)CCO1,-32.71
CC(=O)c1ccc(CNC(=O)[C@H](C)NC(=O)c2ccoc2)nc1C,-37.0
CCc1ccc([C@@H](CNc2cncc(C(N)=O)n2)N(CC)CC)cc1,-27.58
CCS[C@@H]1CCC[C@@H]1NCc1c(CC)noc1C,-10.15
O=[N+]([O-])c1ccc(-c2nnc(CN3CCC(OCCO)CC3)o2)cc1,-30.8
CN1CCO[C@H](CNC(=O)C(=O)N2CC[C@@H]3[C@@H](CCCN3C)C2)C1,-25.11
CC(C)(C)[C@@H](NC(N)=O)C(=O)N[C@@H]1CCCOc2ccccc21,-22.43
COC(=O)[C@@H]1CCN(C(=O)c2cc([N+](=O)[O-])nn2C)C[C@@H]1C,-32.93
Cc1ccc(C)c(NC(=O)C(=O)N[C@H]2CCOc3ccc(F)cc32)c1,-28.78
C[C@@H](N[C@@H]1CCC[C@H]1O)c1csc(-c2ccccc2)n1,-28.04
Cc1cnc(Br)c(NC(=O)NC[C@H]2CC[C@@H](O)C2)c1,-35.12
CCCCCS(=O)(=O)N[C@@H](C)c1nc(Cc2ccccc2)no1,-35.75
CCOC(=O)CCCNC(=O)c1oc(CC(C)C)nc1C,-34.89
Cc1ccccc1-n1nc(C(=O)N2CCC[C@H](O)[C@@H]2C)c2c1CCC2,-30.15
O=C(O)[C@H]1[C@@H]2C=C[C@@H](C2)[C@@H]1C(=O)Nc1ccc2c(c1)OC(F)(F)O2,-67.59
CC(C)N1CCN(CCCN[C@@H]2CCCC[C@H]2S(C)(=O)=O)CC1,-10.1
COc1ccc2c(c1)C=C(C(=O)Nc1ccc(F)cn1)CO2,-37.76
CN1CC[C@H](NC(=O)C(=O)O)[C@H]1c1ccc(Cl)c(F)c1,-64.48
O=C(NC[C@H](CO)[C@H]1CCOC1)C(=O)Nc1cccc2c1OCCC2,-30.07
Cc1cc(N2CCNC2=O)ccc1NS(=O)(=O)c1ccccc1F,-51.4
CCO[C@@H]1C[C@](O)(CNC(=O)CC2=CCCCC2)C1(C)C,-25.26
N#Cc1ccc(CN[C@H](Cc2ccccc2)[C@H](O)C(F)F)c(F)c1,-32.04
CC(C)[C@@H]1OCCC[C@@H]1C(=O)NCC(=O)NCC(F)(F)F,-25.07
O=C(NCCc1ccc(Cl)s1)C(=O)Nc1ccc(F)cc1,-27.99
C[C@@H]1CN(Cc2ccccc2OC(F)F)[C@@H](C)CN1,-16.04
C[C@H]1CN(CCCNCc2cccc3nccn32)CCCO1,-30.47
CC[C@H](C)[C@](C)(O)CNC(=O)c1cc(C2CC2)no1,-43.56
COc1cccc(CCNC(=O)N(C)[C@@H](C)CCSC)n1,-25.48
Cn1ccnc1[C@H](O)[C@@H]1CCCN(Cc2ccc3c(c2)CCCC3)C1,-18.39
Cc1nccn1C[C@@H]1CCCN1C(=O)Nc1ccc(C#N)cc1Cl,-40.54
Cc1nn(-c2ccc(F)cc2)c(C)c1CN1CCc2cncnc2C1,-30.14
Cn1nc2c(c1CNC(=O)N1CCCCCC1)CCCC2,-40.74
COCc1cccc(-c2nc(-c3ccc(C(=O)NC4CC4)cc3)no2)c1,-49.48
CCCN1CC[C@@H](CNC(=O)NC[C@@H]2CCCn3ccnc32)C1,-26.12
Cc1ccc(O[C@H](C)C(=O)N2CC3(C2)CCCOC3)cc1,-29.31
CCc1ccc(N2C[C@H](C(=O)N(C)c3ncccc3C)CC2=O)cc1,-33.16
NC1(CNC(=O)NCc2cccc(NC(=O)C3CCC3)c2)CCC1,-33.38
O=C(C[C@H]1C=CCC1)NCCc1ccc(OCC(F)(F)F)nc1,-33.82
N#Cc1cccc(CCNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)c1,-29.22
Cc1nonc1CN(C)[C@@H]1CCN(c2ccccc2Cl)C1=O,-31.1
CC[C@H](SC)C(=O)NCc1cccc(CO)n1,-31.4
C[C@H]1OCCN(S(=O)(=O)c2cccc(F)c2F)[C@@H]1C(N)=O,-30.72
COc1ccc(C)cc1[C@H](C)OC(=O)c1ccncc1,-42.11
C[C@@H](C(=O)N1CC[C@]2(CCOC2)C1)n1ccc2ccccc2c1=O,-36.05
C[C@@H]1CN(S(=O)(=O)CCN(C)C)C[C@H](C2CC2)O1,-24.06
CCC[C@H]1CCc2nc(NC(=O)N(CCO)CCO)sc2C1,-13.07
C[C@@H](C(=O)NC1CC1)N1CCC(C)(C)S(=O)(=O)CC1,-28.78
CCCCO[C@@H]1C[C@H](N(C)C(=O)[C@H]2CCOC2)C1(C)C,-32.07
CC[C@H](Nc1ccccc1)C(=O)N(C)[C@@H]1CCC[C@@H]1O,-23.71
Cc1cc(=NC(=O)N2CCO[C@H](c3cccc(O)c3)C2)c(C)c[nH]1,-34.93
O=C(O)[C@H]1CN(C(=O)CS[C@H]2CCS(=O)(=O)C2)C[C@@H]1C1CC1,-41.62
Cc1noc(C)c1CCC(=O)Nc1cnn(-c2ccccc2F)c1C,-31.42
FC(F)n1ccc(CN2CC=C(C(F)(F)F)CC2)n1,-30.85
O=C(NCCCOc1ccc(F)cc1)NC[C@H]1CC[C@H](O)C1,-36.87
Cc1cc(NC(=O)CN(C)[C@@H](C)C(=O)N[C@](C)(C#N)C(C)C)no1,-30.53
O=C(CN1CCOC[C@@H]1c1ccccc1)N1CCO[C@@H]2CCCC[C@H]21,-23.9
N[C@@H](C(=O)Nc1cc(C(F)(F)F)cnc1O)C1CCC1,-19.91
CN1CCCC(C)(C)[C@H]1CNC(=O)[C@H]1COCCN1CC(F)F,-17.65
Cn1nc2c(c1NC(=O)[C@@H]1CCCN(c3ccccc3)C1=O)CCC2,-39.94
CCN1CCC(N(C(=O)Cc2c(C)noc2C)C2CC2)CC1,-21.35
C[C@@]1(c2cnccn2)NC(=O)N(Cc2coc(-c3ccccc3)n2)C1=O,-38.32
CN(C(=O)N[C@H]1CCc2ccccc2C1)C1CNC1,-15.29
CC1CCC(CNC(=O)c2ccccc2CN(C)C)CC1,-15.83
COc1ccc2oc(CN3CCO[C@H](Cn4cc(C)cn4)C3)cc2c1,-33.83
CCc1ncnc(N[C@@H]2CCCN(c3ccccc3)C2=O)c1F,-36.54
Cc1cccc(-c2ccc(NC(=O)[C@@H](C)CS(C)(=O)=O)nc2)c1,-27.99
O=C(CCCNC(=O)c1cccnc1)NCCn1ccnc1,-38.74
