SMILES,dockscore
CC(C)c1nc2[nH]ccc2c(N2CCC[C@H](CCO)CC2)n1,-28.17
CN(C)[C@@H]1CCCN(C(=O)[C@H](O)Cc2ccccc2Cl)C1,-30.57
Cc1cccc2c1C[C@H](C(=O)N1CCN3C(=O)[C@@H](N)C[C@@H]3C1)N2,-34.91
CC(C)O[C@@]1(C(=O)N(C)CCN2CCCS2(=O)=O)CCOC1,-13.1
CCn1nc(C)c(CN(C)C(=O)[C@](C)(O)[C@H](C)c2ccccc2)c1C,-25.89
C[C@H](N[C@@H](c1ccccc1)c1ccccn1)[C@H]1CCOC1,-47.19
C[C@@H]1CN(C(=O)CN2CC(=O)NC2=O)C[C@@H](CO)O1,-19.21
CC1(C)C[C@H](NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)C(C)(C)O1,-39.83
O=S1(=O)CCC[C@@H](Nc2cncc(OCc3cccc(Cl)c3)n2)C1,-32.68
CCS[C@H]1CC[C@@H](N(C)C(=O)c2cnn3c2CCC3)C1,-25.92
CN(C)c1nc(N)nc(COc2ccc(C(=O)NCCO)cc2)n1,-28.1
O=C(NCCC1(F)CCC1)Nc1cccc(COCC2CC2)c1,-22.59
CN(C)c1cnc(C(=O)N[C@@H]2CCN(c3cnn(C)c3)C2=O)cn1,-16.33
CO[C@@H]1[C@@H](C)[C@H](NC(=O)Nc2ncc(Cl)cc2C)C1(C)C,-27.31
CCOC(=O)[C@H](C)CNC(=O)c1ccc2nccn2c1,-33.62
O=C(NC[C@H](O)C(F)(F)F)c1ccccc1OCC1CC1,-26.55
Cc1cc([C@@H](NS(=O)(=O)c2cccnc2[N+](=O)[O-])C2CC2)ccc1F,-33.77
Cc1cncc(C(=O)NS(=O)(=O)C2COC2)c1,4.77
Cc1noc(C2(C)CCN(C(=O)[C@@H]3CCC(C)(C)C3)CC2)n1,-18.21
CCOc1cc(CNC[C@H](O)CCc2ccccc2)c(F)cc1OC,-38.45
CC(C)(C)n1nnc(CN2CCN(c3nccnn3)CC2)n1,-30.76
Cc1cc(C)c(NC(=O)NCC2(CC#N)CC2)c(C)c1,-20.14
CC[C@](C)(NCc1ccc(S(N)(=O)=O)cc1)c1nc(C)cs1,-34.26
O=C(C[C@@]12CCCC[C@@H]1C2(F)F)Nc1ccc2nn[nH]c2c1,-39.35
CC[C@H](NC)C(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,-20.75
O=C(Nc1cccc2c1CN(CC(F)(F)F)C2)[C@H]1CCCS1,-26.75
C[C@H]1CN(C(=O)OC2CCOCC2)c2cc(Br)ccc2O1,-27.21
COCCN(Cc1cccnc1)C(=O)COCc1ccc(OC)nc1,-19.09
CN(Cc1ccc(Br)cc1)C(=O)c1c[nH]nc1[C@H]1CCOC1,-28.91
O=C(NCCC1(CO)CC1)NCC1(Cc2ccccc2)CC1,-29.6
COc1ccc(S(=O)(=O)N[C@H]2C[C@H]2c2cccc(F)c2)cc1F,-29.26
Cc1cc(N2CCN(C)CC2)ccc1NC(=O)[C@@H]1CCC(F)(F)C1,-35.64
CN1CC[C@@H]2CN(C(=O)/C=C\c3ccccc3)C[C@@H]21,-45.82
CN(CCNC(=O)Nc1ccc(-c2ccccc2)nn1)C1CCCC1,-41.05
CCc1sc(-c2nnc(CN3CCC[C@@](F)(CO)C3)o2)cc1C,-30.88
CO[C@@H](c1ccc(F)cc1)[C@H](C)NC(=O)c1c(N)cccc1[N+](=O)[O-],-19.46
CCCc1ccccc1NC(=O)c1csc(S(C)(=O)=O)c1,-31.65
C#CCN(CC)C(=O)Nc1cnn(-c2ccc(F)cc2)c1CCC,-25.06
CC[C@H]1CN(C(=O)C(=O)Nc2cc(Cl)cc(Cl)c2)C[C@H](C)O1,-35.2
O=C(c1c[nH]c2ncccc12)N1C[C@H](O)C[C@@H]1CO,-27.82
CCNC(=O)c1ccc(N2CCN(CCc3cccs3)CC2)nc1,-35.63
Cc1ccc(S(=O)(=O)N[C@H](c2ccccc2)[C@H]2CCOC2)c(C)c1,-28.74
CCOc1ccccc1OCCCC(=O)N1C[C@H]2COC[C@@]2(C)C1,-28.86
COc1ccccc1[C@H](CNC(=O)[C@@H]1CN(C)C[C@@H]1C)OC(C)C,-8.79
N#CC1(CNC(=O)N(Cc2ccccc2[N+](=O)[O-])C2CC2)CCC1,-43.03
Nc1ccc(CC(=O)NCCNc2ncc(C(F)(F)F)cc2Cl)nc1,-29.56
CN1CCC[C@H](CCNC(=O)C(C)(C)Oc2cccc(Cl)c2)C1,-38.88
O=C(Nc1ccc(F)cc1OCC(F)F)C(=O)N1CCC[C@H]1CF,-17.44
Cc1cc(Cl)ccc1O[C@@H](C)C(=O)NC[C@]1(O)CCN(C)C1,-40.33
COCCn1cc(CN2C[C@H](C)C[C@@H](O)C2)cn1,-48.93
CN1CCCC[C@H](CN[C@H]2CCOC(C)(C)C2)C1,-35.44
CSCC(=O)N[C@@H]1CC(=O)N(CCN2CCOCC2)C1,-21.47
CN1C(=O)C[C@H](NC(=O)[C@H]2C[C@H]3C[C@H]3C2)[C@H]1c1ccc(Cl)c(F)c1,-28.79
Cc1cccn2c(CNCc3cccc4c3CCCN4)cnc12,-43.58
COc1cc(NC(=O)C(=O)c2ccc3c(c2)CCC3)cnc1OC,-38.22
c1cc2cc(CNc3cccc(-n4cnnn4)c3)ccc2[nH]1,-36.32
COc1ccccc1N1C[C@H](C(=O)N2CC[C@@H](C(N)=O)C2)CC1=O,-34.8
Cc1cc(-c2ncco2)ccc1NC(=O)[C@H]1CN(C)C(=O)N1,-23.55
CCOC(=O)[C@@]1(C)CCC[C@H]1NC(=O)c1sccc1OC(F)F,-22.37
Oc1nc(CN2CCN([C@@H]3CCOC3)CC2)nc2cc(Cl)ccc12,-38.04
O=C([C@@H]1[C@@H]2Cc3c(cccc3Cl)[C@@H]21)N1CC[C@@H]([C@H](O)C(F)(F)F)C1,-19.62
FC(F)(F)c1ccccc1-c1nc(Cc2ccon2)no1,-26.78
O=C(O[C@H]([C@@H]1CCCOC1)C(F)(F)F)[C@@H]1OC[C@@H]2COCC[C@@H]12,-19.53
CCc1cc(NC(=O)C(=O)NC[C@H]2CCC[C@@H]2OC)n(C)n1,-25.71
CC(C)CN1CCO[C@H](CNC(=O)Nc2cnc(CC3CC3)nc2)C1,-28.94
Cc1nc2cc(Cl)c(NC(=O)C(=O)N3C[C@H](C)C[C@@H]3C)cc2s1,-31.38
CC[C@@H]1C[C@H](N[C@H]2CCc3cc(C#N)ccc32)CO1,-42.03
CNC(=O)c1ccc(NC(=O)C(=O)N(C)CCc2ccccc2)cc1,-34.01
C[C@H](C[S@@](C)=O)NC(=O)Nc1cccc(Cl)c1-n1cccn1,-19.39
Cc1n[nH]cc1C(=O)Nc1cnn(-c2ncc(Cl)cc2Cl)c1,-42.94
CC[C@H](C)Oc1cc(CNC(=O)C(=O)N(C)CCS(C)(=O)=O)ccn1,-23.81
Cc1cnc(N2CCC(Cc3ccccc3)CC2)s1,-27.61
CCOC(=O)C1(C(=O)N2CCC[C@@H](Cn3ccnn3)C2)CC1,-22.32
CC(C)(NC(=O)C[C@]1(C(=O)O)CCSC1)c1ccc(F)c(F)c1,3.91
CN(CC(=O)N1CCO[C@H](c2ccc(F)cc2)C1)C1(CO)CCC1,-26.07
C[C@H](O)C1(NC(=O)Nc2cc(-c3ccc(Cl)s3)nn2C)CC1,-32.26
Cn1nc2c(c1CNCc1ccc(Cl)cc1)CCCC2,-36.55
COC(=O)[C@H](CC(C)C)N(C)C(=O)CN1c2ccccc2CC1=O,-18.84
C=C(C)Cn1c([C@@H]2OCC[C@@H]2C)nnc1N1CCN(CCC)CC1,-23.68
CC[C@@H](C)NC(=O)CCNC(=O)C(=O)Nc1cn(C)nc1C(C)C,-28.08
CN(C)S(=O)(=O)c1ccc(C(=O)NCCCO[C@@H]2CCCCO2)o1,-23.37
CC[C@@H](CO)N(C)C(=O)c1ccc(N2C[C@@H](C)O[C@@H](C)C2)cc1,-18.06
COCc1ncsc1C(=O)Nc1ccccc1OCCF,-29.84
CC(C)c1ncc(S(=O)(=O)N2CCc3ccccc3[C@@H]2C(N)=O)[nH]1,-27.74
O=C(c1ccc2c(n1)CCCC2)N1CCC[C@@H]1C(F)F,-33.74
CC1(C)CC[C@@H]1C(=O)N[C@@H]1CCO[C@@H](C2CC2)C1,-19.79
Cc1noc(C2CCC(NC(=O)c3cnc4n3CCCCC4)CC2)n1,-27.63
COc1ccccc1C[C@@H](CNC(=O)[C@@H]1CCCS1(=O)=O)C(=O)O,8.46
CS[C@H](CO)[C@H](C)NC(=O)[C@H]1CCN(c2ccccc2Cl)C1,-26.83
CC(=O)Nc1ccccc1NC(=O)[C@H]1CCN(C2CCCCC2)C1,-47.33
Cc1cc(C(=O)Nc2cccc3c2CN(CC(F)(F)F)C3)on1,-25.61
CCn1cc([C@@H]2OCCC[C@H]2C(=O)NCc2ccc(OC)nc2)cn1,-36.02
COc1cnccc1[C@H](C)NC(=O)C(=O)N1CC[C@H](C)[C@@H](C(=O)O)C1,38.67
COC(=O)c1ccc(Cn2cnn(C(C)(C)C)c2=O)cc1Cl,-17.2
C[C@H]1OCC[C@@H]1CN1CCN(C(=O)c2ccc(O)nc2)CC1,-33.29
CC(C)Oc1ccc(C#N)cc1NCc1ccc2c(c1)OCCO2,-27.82
Cn1cc(C[C@H]2CCC[C@H]2NC(=O)NC[C@@H]2CN(C)CCN2C)cn1,-24.75
COc1cncc(/C=C\CCNC(C)(C)c2nc(C)cc(O)n2)c1,-55.63
CC(C)N(C(=O)c1ccn(Cc2ccccc2)c1)[C@H]1CCOC1,-26.95
Cc1ccc(C)c(NC(=O)[C@@H]2OCC(=O)N(C)[C@H]2c2cnn(C)c2)c1,-27.94
Cc1cnc([C@@H](NC(=O)c2ocnc2C)C2CC2)s1,-26.43
C[C@H](NC[C@@H]1[C@@H]2Cc3ccccc3[C@H]12)c1c[nH]ccc1=N,-49.06
Cc1cc(C)c(C(=O)CCCC(=O)N2CC(C)(O)C2)c(C)c1,-27.6
CCCO[C@H]1CCCN(c2ncnc3c2cnn3C)CC1,-28.24
C[C@@H]1[C@@H](Cc2ccccc2)CCN1CCN1C(=O)CCC1=O,-50.21
CC[C@@H]1CN(C(=O)NCC2(c3ccc(F)cc3)CCC2)CC[C@@H]1N,-27.76
O=C([C@H]1[C@@H]2CCC[C@@H]21)N1CCN(CC2CCOCC2)CC1,-43.34
CC/C=C\CN1C(=O)NC2(CCC(C)CC2)C1=O,-20.89
CCOC(=O)[C@]1(CNC(=O)CCn2cc(Cl)cn2)CCCOC1,-21.96
O=C([C@H]1CC(=O)N(c2ccccc2)C1)N1CC(CCO)C1,-34.22
CCS[C@H]1CC[C@H](N(C)C(=O)CCCCOC)C1,-20.29
CC(C)[C@H](N)C(=O)NCc1ccc(CN2CCCCC2)cc1,-25.12
CCCNC(=O)CNc1cc(F)ccc1OCC1CC1,-27.78
CC(C)(O)C1CCC(C(=O)NCCCCO)CC1,-20.28
CC(C)(CNC(=O)[C@H]1C[C@H]1C(=O)O)c1c(Cl)cccc1Cl,6.26
CCCCCC(=O)Nc1ccc(OC)c(Cl)c1,-28.73
CCC(CC)(CCO)NC(=O)N[C@H](c1ccccc1)[C@@H]1CCCO1,-11.85
N=c1[nH]c(=N)[nH]c(=N[C@@H]2CCc3nnnn3CC2)[nH]1,-46.53
C[C@@H]1CCc2c(C(=O)N3CC[C@@H](C)[C@H](O)C3)csc2C1,-20.82
CCN1CCCC[C@H]1C(=O)NCc1ccc2[nH]c(C)c(C)c2c1,-45.5
O=C(CCc1nc(-c2ccncc2)no1)N1C[C@H]2CCC[C@H]21,-29.24
COc1ccc2cc(C(=O)N3CCN(C[C@H]4CCCO4)CC3)sc2c1,-29.67
CCCn1nccc1NC(=O)N1CC[C@@H](c2cccc(F)c2)C1,-35.3
CC(C)N(Cc1ncc(C(F)(F)F)s1)[C@H]1CCOC1,-27.1
CCC[C@H]1CCCCN1C(=O)c1cc2[nH]ccc2s1,-23.06
C=CCN1CCC(N=c2[nH]ccc3cc(Br)ccc32)CC1,-51.75
C[C@@H]1CN(C(=O)C(=O)N[C@@H]2CCSc3c(F)cccc32)CC[C@@H]1N,-27.66
O=S(=O)(NC1CCN(Cc2ccco2)CC1)c1ccccc1,-42.74
Nc1n[nH]c(CCNC(=O)CCn2c(=O)oc3cc(Cl)ccc32)n1,-40.6
NC(=O)c1cc(N2CCC[C@@H](c3ncc4n3CCCC4)C2)ccn1,-14.47
COC(=O)c1ccc(Br)c(C)c1NC(=O)[C@H]1CC[C@H](C)O1,-29.18
CCCc1cccc(CNc2ccnn2C[C@@H]2CCOC2)c1,-26.03
CC(C)Cn1nccc1CN[C@@H](CC(N)=O)c1ccccc1,-26.88
O=C([C@@H](O)c1ccccc1Cl)N1CCCN(Cc2cccnc2)CC1,-47.11
CN(C)CCCN(C(=O)CC1CC(C)(C)C1)[C@H]1CCS(=O)(=O)C1,-17.53
COc1ccc(C(=O)NC[C@]2(C(=O)O)CCCOC2)nn1,-0.83
CC1(C)OCC[C@H]1CN1C(=O)CN(C2CC2)C1=O,-19.2
CC1CCC(CNCc2cccc(S(C)(=O)=O)c2)CC1,-38.39
CCS[C@H]1CCCC[C@H]1NC(=O)[C@H](C)NC(N)=O,-23.08
Cn1c(=O)oc2cc(S(=O)(=O)N3CCC(CC(=O)O)CC3)ccc21,-14.41
CCCC[C@@H](C)C(=O)NC[C@@H](C)c1nncn1C,-22.12
O=C(N[C@H](Cc1ccccc1)[C@H](O)C(F)F)C(=O)c1ccc(O)cc1,-37.28
Cc1n[nH]cc1C1CCN(C(=O)Nc2cnn(CCF)c2)CC1,-34.26
Cc1ccc(-c2noc(CCc3c(C)nn(C)c3C)n2)s1,-30.27
CC(C)[C@H](NS(=O)(=O)c1cccc(F)c1F)C(=O)O,5.09
C[C@H](NC(=O)N1CCC[C@@H](C)[C@@H]1C)c1ccc([N+](=O)[O-])cc1,-25.7
C[C@@H](CN1CCN(C)CC1)NS(=O)(=O)c1ccccc1N,-31.39
C[C@@H]1OCC[C@H]1NC1CCN(S(=O)(=O)c2cccs2)CC1,-28.27
COc1ccc(/C=C/C(=O)N(C)[C@H](CC(N)=O)c2ccccc2)nc1,-32.44
C[C@@H](C(=O)OC(C)(C)C)N(C)C(=O)c1cnn2ccccc12,-25.99
COc1c(Br)cccc1CN(C)[C@H]1CC[C@H](O)CC1,-51.67
C[C@H](CN)CNC(=O)CCCN1C(=O)CN(C)C1=O,-10.8
COCc1sccc1C(=O)N[C@H](CC(=O)O)c1cccc(OC)c1,3.7
C=CCCNC(=O)N[C@@H]1[C@H]2CCO[C@H]2C12CCC2,-15.44
CC(=O)c1cc(C(=O)N[C@H]2CCOC[C@H]2O)ccc1C,-35.11
Cc1cc(NC(=O)C(=O)N2C[C@@H](O)[C@H](O)C2)cn2ccnc12,-38.51
O=C(Nc1ccncc1)c1sccc1-n1cccc1,-34.17
CC(=O)Nc1cccc(CNC(=O)C[C@H]2CC[C@@H](C)C2)c1,-23.32
CC(C)(C(=O)N[C@@H]1CCOC1)c1ccc(F)cc1,-28.02
CCCN1CC[C@H](CN=c2[nH]cncc2C(=O)O)C1,-35.16
Cn1cc(Nc2cccc(C(=O)N3CCn4c(O)nnc4C3)c2)cn1,-30.59
C=CCC[C@@H](CO)NC(=O)NCCCc1ccc(Cl)cc1,-32.52
CN(CCCC(=O)O)C(=O)C[C@@H]1CCCC[C@H]1O,3.47
CCCC[C@@H](CN)NC(=O)C(=O)NC[C@H]1CCCS1,-24.74
O=C(NCC[C@H]1CCCOC1)N1CCC[C@H]1c1ccccc1,-21.14
COc1cc2nc(C)sc2cc1NC(=O)N1CCC[C@@H]2COC[C@@H]21,-25.05
Cc1c2cc(Cl)ccc2oc1S(=O)(=O)N[C@H]1CCC(=O)NC1,-29.02
CCOC(=O)CCCNC(=O)NCc1cccs1,-26.36
C[C@H](CF)NC(=O)N[C@H]1C[C@H]1c1cccc2ccccc21,-23.82
C[C@@H]1NCCC[C@@H]1NC(=O)N1CC[C@]2(CCOC2)C1,-20.52
CN(C)C[C@@H](NC1CCN(CC(C)(C)O)CC1)c1ccc(F)cc1,-41.48
CCc1nnc(-c2cccc(NC(=O)c3cncn3C)c2)o1,-35.27
O=C(CSCc1cscn1)Nc1cc(F)cc(F)c1,-34.0
COCC1(CNC(=O)c2nc(C(C)C)oc2C)CCOCC1,-19.05
Cc1ccc(C)c(CN(C)C(=O)NC[C@H]2CN3CCC[C@@H]3CO2)c1,-19.12
CC(C)(C)c1cnc(CNc2ccccc2CS(C)(=O)=O)o1,-23.4
CC(C)(C)OC(=O)N[C@H]1CC[C@H](c2nc(Cc3ccncc3)no2)C1,-22.43
FCCCCCSCc1noc(C2CCCCC2)n1,-30.35
O=C(Nc1cc2c(cc1F)CCC(=O)N2)[C@@H]1CN2CCC[C@@H]2CO1,-29.81
Cc1n[nH]cc1CN1CCC[C@H](c2n[nH]cc2C(N)=O)C1,-33.99
COc1cc(OC)cc(N2CC[C@H](NC(=O)NCC(C)(C)N)C2)c1,-32.64
CCOC[C@@H](O)CNC(=O)c1cc(C(C)C)nn1CC,-28.99
CCOC(=O)c1ncc(CN2C[C@H](C)CCC[C@H]2C)s1,-30.5
C[C@H](CN(C)C(=O)C(=O)N1C[C@H]2CCC[C@@]2(N)C1)c1ccccc1,-43.27
CCOC[C@H]1CN(S(=O)(=O)c2ccc([N+](=O)[O-])c(C)c2)CCO1,-34.09
C[C@H](O)[C@H]1CCCN1C(=O)[C@@H]1CCN(C)S1(=O)=O,-13.57
CC(C)[C@@H](CNC(=O)[C@@H](N)C1CCC1)c1cccnc1,-42.45
CC[C@](C)(CO)NC(=O)C[C@H](C)N1CCCCC1=O,-16.48
O=C(CN1CCCNC1=O)N[C@H]1CCc2cc(Cl)ccc21,-22.25
COC(=O)c1cccc(CSCc2noc3c2CCCC3)n1,-33.75
Cc1cn[nH]c1NC(=O)Nc1cc2n(n1)CCCC2,-25.25
CCCOc1cccc(CNC(=O)C[S@](=O)CC(=O)NC)c1,-27.59
CC[C@H](NC(=O)CC1=CCCCC1)c1cccc(Cl)c1,-35.65
CO[C@@]1(c2nc(-c3cccc(C(=O)OC(C)(C)C)c3)no2)CCOC1,-26.45
N#Cc1ccc(F)c(CNC(=O)Cc2cccc(Cl)c2)c1,-33.86
O=S(=O)(CCC[C@@H]1CCOC1)N1CCC[C@H]1c1cccc(F)c1,-26.21
O=C(NC[C@@H]1CCCC1(F)F)c1ccccc1OC[C@H]1CCCO1,-27.98
Cc1ccc(Cl)c(NC(=O)[C@@H]2C[C@@H]3CCCC[C@H]3N2)c1,-56.35
C[C@H]1CCc2ccccc2[C@@H]1NC(=O)c1ccc(CNC(N)=O)cc1,-18.46
CCc1ccc(S(=O)(=O)NC[C@@H]2CCO[C@H]2c2cnn(C)c2)cc1,-23.61
CCCCc1nnc(N2CCC(F)(F)C[C@@H]2C)n1C[C@@H]1CCCO1,-29.67
COc1ccc(NC(=O)c2cc(F)c(O)c(F)c2)cc1-n1cnnn1,-13.24
CCCC(=O)NCc1nc(-c2ccc3cnn(C)c3c2)no1,-32.25
CCOC(=O)c1ccc(CN2CC[C@H](O)[C@@H](C)C2)o1,-51.65
Cc1noc(C)c1CCNC(=O)Nc1ccn(CC(=O)N(C)C)n1,-23.1
COCc1ccccc1C(=O)N1CCC(CS(N)(=O)=O)CC1,-18.88
COc1ccc(NC(=O)C(=O)N2CC[C@@H](OCC(C)C)C2)cc1N,-24.24
CC(C)CCO[C@@H](C)C(=O)N[C@H]1CCCN(c2ccn(C)n2)C1=O,-6.9
C=CCCCCCN(C)C(=O)NC[C@H]1CS(=O)(=O)c2ccccc21,-14.65
C[C@H](Cn1cncn1)NC(=O)CCSc1ccc(F)cc1,-34.26
CCO[C@@H]1C[C@@H](O)C12CCN(Cc1cnc(C(=O)OC)cn1)CC2,-31.74
Cc1n[nH]c(C)c1[C@H](C)C(=O)N1CC(=O)N(Cc2ccccc2)C1,-25.78
CCCN1CCC[C@H]1C(=O)Nc1cc(C(=O)OCC)c(C)cc1F,-42.51
CCOCCCN1CC[C@H](NCc2cnc(OC)s2)[C@H](C)C1,-29.93
CC[C@H]1CN(C(=O)COc2ccccc2Br)C[C@@H](C)O1,-31.34
CSCCCNC(=O)N[C@@H]1CCCc2c(C)cccc21,-33.51
C[C@@H]1C[C@@H](NC[C@H]2CCCN(c3ccccc3)C2)CS1,-44.99
CCOC(=O)c1cn(CCNC(=O)[C@]2(C)CCN(C(C)=O)C2)cn1,-30.45
Cc1ccc(NC(=O)C(=O)NC[C@@H]2CCO[C@H]2C(C)C)cc1,-40.12
C=C(C)CN1CCC(Nc2cc(C)nc(C)c2C#N)CC1,-40.79
Cc1cnc(COCC(=O)N2C[C@H]3CC[C@@H](C2)N3)o1,-29.57
Cc1noc([C@H](C)N2CCN(C(=O)COC[C@H]3CCCO3)CC2)n1,-18.61
O=C(NCCc1cn2ccccc2n1)[C@H]1CCC[C@@H](C(F)(F)F)C1,-25.28
CO[C@](C)(C(=O)N1C[C@H](c2cnn(C)c2)C(C)(C)C1)c1ccccc1,-27.67
CC(C)N(Cc1ccccn1)C(=O)NCc1ccc(C#N)cc1,-21.91
CCN(C(=O)C(=O)N[C@H](CCc1ccccc1)C(F)(F)F)C1CCC1,-35.98
C=CCCCCNC(=O)C(=O)N[C@H](c1cccc(C)c1)C(F)(F)F,-25.3
CC1(C(=O)N2CCN([C@H](C#N)c3ccccc3)CC2)CC1,-31.08
CC[C@@H]1C[C@H](NC2(c3ccc(OC)cc3)CC2)CCO1,-24.4
COc1ccc(NC(=O)C(=O)N[C@@H](C)CCc2ccc(C)o2)c(F)c1,-33.83
CC(=O)Nc1ccc(NC(=O)[C@H]2CCCc3n[nH]cc32)cc1Cl,-36.31
C=CCC1(c2nc(CS(=O)(=O)CCCOC)no2)CCC1,-19.15
C[C@H](NC(=O)NC[C@@H]1CCCN1C)c1nnc2n1CCCC2,-37.15
N#CC1(NC(=O)CCOc2ccc(Br)cc2F)CC1,-35.15
O[C@@H](CNCc1ccc(OCc2cccc(F)c2)cc1)C1CC1,-35.86
O=C(CNS(=O)(=O)c1ccccc1F)NCCCO[C@H]1CCOC1,-34.2
COc1cccc([C@H](CNC(=O)CC2(CN)CC2)N2CCCC2)c1,-19.8
COC(=O)C[C@@H](C)CC(=O)NCc1noc2ccccc12,-30.44
Cc1cccc2c1nc[nH]c2=NC[C@@]1(O)CCCC1(C)C,-33.44
COC(=O)Cc1sccc1C(=O)NC[C@@H](C)c1ncc(C)s1,-33.41
C[C@@H]1C[C@@H](CCNC(=O)[C@H]2CCC(=O)N2)CN1Cc1ccccc1,-35.44
CN(Cc1nnn(Cc2nccn2C)n1)C(=O)c1ccccc1,-32.19
Cc1cccc([C@H]2CCCN2C(=O)[C@@H]2C[C@H]2C2CCNCC2)c1,-5.54
Cn1c(C#N)ccc1C(=O)N(Cc1ccc(C#N)cc1)C1CC1,-25.82
O=C(Cc1ccc(C(F)(F)F)cc1)NC[C@H](CO)[C@H]1CCOC1,-34.76
Cc1nocc1CNC(=O)N(C)CCc1ccc(F)cc1,-38.34
CO[C@@H](C)CNC(=O)CCSc1ccc(C)cc1,-34.08
CN(C)[C@@H]1C[C@H](NC(=O)C2(C)CCC(=O)CC2)C1(C)C,-13.23
Cc1cscc1NC(=O)CO[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C,-23.06
O=S(=O)(c1cccs1)N1CC[C@H](Oc2ncc(F)cn2)C1,-32.66
CCOC(=O)[C@@H]1NC(=O)N([C@@H](C)c2ccc(F)cc2Cl)C1=O,-28.22
CCN1CCCC[C@@H]1C(=O)NCCc1ccncc1,-51.25
Cc1cc(C)cc(C(=O)NCC(=O)N2CCN[C@@H](C)[C@H]2C)c1,-44.31
CSCC[C@@H](N)C(=O)N[C@H](CC(C)C)C(=O)O,21.66
COC(=O)[C@@H](NC(=O)COc1ccc(OC)c(C)c1)C(C)(C)C,-25.59
O=C(CCCNC(=O)C1CC1)NCCn1cccn1,-25.12
CN(C)C[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1,-61.23
O=C(NC1CC1)[C@@H]1CCCN1C(=O)c1ccc(OC(F)F)c(F)c1,-28.78
N#Cc1ccnc(N2CC[C@H](n3cc(Cl)cn3)C2)c1,-33.49
O=C(Nc1cscc1Cl)N1CCCC[C@@H]1[C@@H]1CNC(=O)C1,-36.03
CCOC(=O)N1CC[C@@H](NC(=O)NCCCOC2CCCC2)C1,-22.03
NC[C@H]1CC[C@H](NC(=O)c2cncc(-c3ccccc3)c2)CC1,-31.58
C[C@H](C(=O)NCCCOCC(F)(F)F)n1ccc2ccccc2c1=O,-25.4
CCN[C@H](C)C(=O)Nc1cccc(C(C)(F)F)c1,-51.32
C[C@@H](CCN)NC(=O)C(=O)NC[C@H]1COc2ccccc2O1,-30.68
CCCN(C(=O)Cc1nnc(C)o1)[C@@H](CC)c1ccccc1,-18.88
CCOC(=O)[C@](C)(O)CNC1(c2cccc(Cl)c2)CCC1,-47.99
O=C(O)[C@@H]1C=C[C@H](NS(=O)(=O)N2CC[C@H]3CCCC[C@@H]3C2)C1,5.06
CCn1ncnc1[C@H](C)NCc1cnc(-c2cccc(C)c2)nc1,-31.61
O=C(NC[C@H]1CCCO1)c1ccc(C[C@@H]2CC(=O)NC2=O)cc1,-24.91
O=C(NC[C@@H]1CCNCC1(F)F)N(Cc1cccc(F)c1)C1CC1,-31.51
Cc1c(C(=O)N2C[C@H](C)OC3(CCOCC3)C2)nn2c1OCCC2,-25.19
O=C(c1ncccc1O)N1CCC[C@H](c2cc(C(F)(F)F)n[nH]2)C1,-32.9
O=C(NC[C@@H](O)COc1ccc(F)c(F)c1)[C@@H]1CCNC1=O,-35.8
CCOC(=O)N1CCC[C@@H]([C@H](C)NCc2ncnn2CCF)C1,-28.53
Cc1cc([C@@H]2CCCN(S(=O)(=O)c3cccc4c3OCC4)C2)n[nH]1,-35.13
C[C@@H](CNC(=O)[C@H](C)C1CCC1)CC(F)(F)F,-27.35
O=C1Cc2cccc(-c3noc([C@@H]4[C@@H]5Cc6ccccc6[C@@H]54)n3)c2N1,-25.3
COC(=O)[C@H](N[C@H]1CCc2c1cccc2O)c1ccsc1,-25.13
C[C@@H](CN)NC(=O)C(=O)Nc1ccc2c(c1)CCCC2,-30.5
O=C(NCC1=CCOCC1)Nc1cccc(Br)c1F,-36.79
COC(=O)[C@H](CNC(=O)c1cc(C(F)(F)F)n[nH]1)C1CCOCC1,-30.25
O=c1sc2ccccc2c(=O)n1Cc1ccc([N+](=O)[O-])cc1F,-36.21
COC(=O)[C@H]1C[C@@H](N(C)C(=O)CCc2nnc(C(C)C)o2)C1,-24.75
O=C(NC[C@@H]1COc2ccccc21)c1snc(O)c1Cl,-8.05
O=C(Nc1ccc(C(=O)N2CCOCC2)c(F)c1)[C@H]1CCCNCC1,-20.33
COc1cccc([C@H]2C[C@H](N(C)C(=O)NCCNC(=O)C(C)C)C2)c1,-18.49
C[C@@H](NC(=O)c1ccc(C(=O)N(C)C)cc1)c1ccc(C#N)cc1,-28.74
CC1(CC(=O)NC2CC(N3CCOCC3)C2)CC1,-40.77
CC(C)c1nnc(CCNC(=O)Cc2ccc(O)c(F)c2)s1,-23.8
Nc1ncncc1CNC(=O)NCCCc1cccc(Cl)c1,-36.55
CC(C)O[C@H]1CCCN(C(=O)c2ccc(F)cc2F)C1,-28.03
CCN(C[C@@H](C)O)C(=O)C(=O)Nc1ccc(Br)c(F)c1,-40.04
C[C@H](NC(=O)c1ccco1)C(=O)N1C[C@@H](C)[C@@H]2CCCC[C@@H]21,-14.66
